,word,frequency,length
3998,posted,2,6
3999,cuidado,2,7
4000,platanar,2,8
4001,cabañaque,2,9
4002,indiferente,2,11
4003,periodistas,2,11
4004,pecados,2,7
4005,enamorados,2,10
4006,incensarios,2,11
4007,maestro,2,7
4008,luminar,2,7
4009,calmar,2,6
4010,besosque,2,8
4011,calibres,2,8
4012,pasionarias,2,11
4013,destinoy,2,8
4014,audacia,2,7
4015,quiera,2,6
4016,arenas,2,6
4017,plegarias,2,9
4018,marked,2,6
4019,adolescente,2,11
4020,mustias,2,7
4021,cabezas,2,7
4022,himnos,2,6
4023,muestras,2,8
4024,mediante,2,8
4025,juegan,2,6
4026,expande,2,7
4027,beban,2,5
4028,connubio,2,8
4029,promesas,2,8
4030,apostol,2,7
4031,official,2,8
4032,dormidos,2,8
4033,ascii,2,5
4034,vanilla,2,7
4035,tornan,2,6
4036,fermentan,2,9
4037,rato,2,4
4038,olorosas,2,8
4039,regenera,2,8
4040,sembrado,2,8
4041,hamaca,2,6
4042,toral,2,5
4043,ausentes,2,8
4044,sedas,2,5
4045,up,2,2
4046,llamaba,2,7
4047,enmanila,2,8
4048,ocultas,2,7
4049,paraiso,2,7
4050,hendieron,2,9
4051,inclinar,2,8
4052,once,2,4
4053,enjambre,2,8
4054,arranques,2,9
4055,inerte,2,6
4056,amarilla,2,8
4057,vernácula,2,9
4058,malayos,2,7
4059,lavanguardia,2,12
4060,temo,2,4
4061,diarios,2,7
4062,paseo,2,5
4063,lanzó,2,5
4064,impasible,2,9
4065,actuales,2,8
4066,débiles,2,7
4067,piraguas,2,8
4068,rompe,2,5
4069,trigos,2,6
4070,awake,2,5
4071,cascadas,2,8
4072,tendida,2,7
4073,ilusoria,2,8
4074,vívido,2,6
4075,fraternal,2,9
4076,arroganteque,2,12
4077,dueloy,2,6
4078,veas,2,4
4079,rodó,2,4
4080,oficial,2,7
4081,fragorosa,2,9
4082,outside,2,7
4083,anuncian,2,8
4084,sinaí,2,5
4085,cauce,2,5
4086,poseyó,2,6
4087,curva,2,5
4088,bendigo,2,7
4089,country,2,7
4090,tuvieran,2,8
4091,eltiempo,2,8
4092,vespertinas,2,11
4093,enemigas,2,8
4094,destrozó,2,8
4095,bala,2,4
4096,resta,2,5
4097,encuentre,2,9
4098,concentradas,2,12
4099,transcendencia,2,14
4100,abejas,2,6
4101,dinero,2,6
4102,bienaventuranza,2,15
4103,warranty,2,8
4104,breviario,2,9
4105,cubra,2,5
4106,copying,2,7
4107,desafío,2,7
4108,unitedstates,2,12
4109,ansía,2,5
4110,lorenzo,2,7
4111,puestas,2,7
4112,defect,2,6
4113,rizo,2,4
4114,cubrieron,2,9
4115,creciente,2,9
4116,physical,2,8
4117,cortó,2,5
4118,siemprevivas,2,12
4119,does,2,4
4120,arrepentimiento,2,15
4121,repúblicas,2,10
4122,mundana,2,7
4123,diosas,2,6
4124,rugido,2,6
4125,hubiera,2,7
4126,receipt,2,7
4127,floresta,2,8
4128,chiquilla,2,9
4129,madres,2,6
4130,melancolías,2,11
4131,trasladó,2,8
4132,buscaba,2,7
4133,ceñir,2,5
4134,mercados,2,8
4135,filosofía,2,9
4136,muriera,2,7
4137,perecer,2,7
4138,licenciado,2,10
4139,superior,2,8
4140,área,2,4
4141,matas,2,5
4142,amaneció,2,8
4143,sentence,2,8
4144,desterrado,2,10
4145,brama,2,5
4146,sintióse,2,8
4147,dapitan,2,7
4148,dora,2,4
4149,zarpazo,2,7
4150,espigas,2,7
4151,silbo,2,5
4152,despujols,2,9
4153,hechas,2,6
4154,employees,2,9
4155,tiñó,2,4
4156,horrores,2,8
4157,sacudidas,2,9
4158,mofa,2,4
4159,cisnes,2,6
4160,inviolable,2,10
4161,vara,2,4
4162,sonrióme,2,8
4163,lástima,2,7
4164,alcoba,2,6
4165,volcan,2,6
4166,promesa,2,7
4167,fraternales,2,11
4168,magnas,2,6
4169,abrasada,2,8
4170,generations,2,11
4171,readable,2,8
4172,líquida,2,7
4173,restos,2,6
4174,apolinario,2,10
4175,matar,2,5
4176,halagos,2,7
4177,violento,2,8
4178,horacio,2,7
4179,bíblica,2,7
4180,arterias,2,8
4181,números,2,7
4182,titanes,2,7
4183,violencia,2,9
4184,ejercicio,2,9
4185,maldito,2,7
4186,ancianos,2,8
4187,descansen,2,9
4188,requiescat,2,10
4189,asilo,2,5
4190,plinto,2,6
4191,mujeresque,2,10
4192,miraba,2,6
4193,incierto,2,8
4194,olorosa,2,7
4195,ventana,2,7
4196,prepara,2,7
4197,potencia,2,8
4198,llenado,2,7
4199,visit,2,5
4200,tribus,2,6
4201,end,2,3
4202,atleta,2,6
4203,humildes,2,8
4204,seva,2,4
4205,agravio,2,7
4206,ahoga,2,5
4207,files,2,5
4208,cautiverio,2,10
4209,latín,2,5
4210,timbres,2,7
4211,launiversidad,2,13
4212,estadista,2,9
4213,pueden,2,6
4214,enfermos,2,8
4215,accepted,2,8
4216,deshecho,2,8
4217,hundiéndose,2,11
4218,flama,2,5
4219,perdidos,2,8
4220,should,2,6
4221,dominación,2,10
4222,nervios,2,7
4223,file,2,4
4224,completamente,2,13
4225,veloz,2,5
4226,lloró,2,5
4227,perro,2,5
4228,atayde,2,6
4229,enramada,2,8
4230,israel,2,6
4231,adoraba,2,7
4232,plenitud,2,8
4233,patrióticos,2,11
4234,romancero,2,9
4235,descansa,2,8
4236,sepultura,2,9
4237,yergue,2,6
4238,heroico,2,7
4239,rubí,2,4
4240,debelar,2,7
4241,justificar,2,10
4242,ignotos,2,7
4243,mirtácea,2,8
4244,adorarte,2,8
4245,debajo,2,6
4246,desmayo,2,7
4247,admite,2,6
4248,traía,2,5
4249,pescadores,2,10
4250,gleba,2,5
4251,arada,2,5
4252,desgarrado,2,10
4253,ímpetu,2,6
4254,camposanto,2,10
4255,crece,2,5
4256,evolución,2,9
4257,abandonado,2,10
4258,escuadra,2,8
4259,función,2,7
4260,numen,2,5
4261,verbenas,2,8
4262,recorrer,2,8
4263,dignos,2,6
4264,tono,2,4
4265,fibras,2,6
4266,anchurosa,2,9
4267,lavas,2,5
4268,sepulte,2,7
4269,venís,2,5
4270,derrotas,2,8
4271,adelante,2,8
4272,escogidas,2,9
4273,promoting,2,9
4274,labradores,2,10
4275,way,2,3
4276,hacha,2,5
4277,solicit,2,7
4278,verán,2,5
4279,erguido,2,7
4280,available,2,9
4281,abatida,2,7
4282,fórmula,2,7
4283,dominador,2,9
4284,monarcas,2,8
4285,alzas,2,5
4286,motivos,2,7
4287,brote,2,5
4288,nombra,2,6
4289,picas,2,5
4290,tienda,2,6
4291,imprenta,2,8
4292,redistributing,2,14
4293,hervir,2,6
4294,ajeno,2,5
4295,profesor,2,8
4296,ancestral,2,9
4297,vendaval,2,8
4298,épico,2,5
4299,evapora,2,7
4300,registered,2,10
4301,gimieron,2,8
4302,anterior,2,8
4303,alguno,2,6
4304,mirando,2,7
4305,ciesielski,2,10
4306,mariano,2,7
4307,cecowski,2,8
4308,theonline,2,9
4309,proofreading,2,12
4310,team,2,4
4311,antología,2,9
4312,oceano,2,6
4313,selección,2,9
4314,editorial,2,9
4315,gigantes,2,8
4316,maucci,2,6
4317,unida,2,5
4318,mango,2,5
4319,cebú,2,4
4320,impreso,2,7
4321,nearly,2,6
4322,eternal,2,7
4323,vastas,2,6
4324,llamaa,2,6
4325,original,2,8
4326,indiano,2,7
4327,panal,2,5
4328,palo,2,4
4329,gimey,2,5
4330,verás,2,5
4331,anywhere,2,8
4332,levantó,2,7
4333,inolvidable,2,11
4334,withalmost,2,10
4335,rima,2,4
4336,cuarenta,2,8
4337,restrictions,2,12
4338,cañales,2,7
4339,whatsoever,2,10
4340,trina,2,5
4341,lirismo,2,7
4342,admiran,2,7
4343,alumbrar,2,8
4344,argentino,2,9
4345,away,2,4
4346,includedwith,2,12
4347,vínculo,2,7
4348,ahogando,2,8
4349,fingiendo,2,9
4350,unless,2,6
4351,amorosos,2,8
4352,used,2,4
4353,abrieron,2,8
4354,horrendo,2,8
4355,pesadumbres,2,11
4356,iras,2,4
4357,faltaba,2,7
4358,formats,2,7
4359,civiles,2,7
4360,cita,2,4
4361,gallardos,2,9
4362,editions,2,8
4363,inspiraste,2,10
4364,apolonida,2,9
4365,malolos,2,7
4366,frases,2,6
4367,veía,2,4
4368,please,2,6
4369,deidad,2,6
4370,presidente,2,10
4371,negror,2,6
4372,elegido,2,7
4373,medida,2,6
4374,pongo,2,5
4375,según,2,5
4376,epifanio,2,8
4377,tenemos,2,7
4378,ensaya,2,6
4379,embelesos,2,9
4380,traje,2,5
4381,sersus,2,6
4382,pon,2,3
4383,presea,2,6
4384,fortuna,2,7
4385,éxito,2,5
4386,album,2,5
4387,originario,2,10
4388,mental,2,6
4389,infame,2,6
4390,há,2,2
4391,royalties,2,9
4392,cuba,2,4
4393,paying,2,6
4394,rodilla,2,7
4395,huye,2,4
4396,soñara,2,6
4397,lides,2,5
4398,apareció,2,8
4399,cristianos,2,10
4400,tembló,2,6
4401,oliva,2,5
4402,soñador,2,7
4403,owns,2,4
4404,ponía,2,5
4405,celebra,2,7
4406,intelecto,2,9
4407,invencible,2,10
4408,derivative,2,10
4409,gladio,2,6
4410,algunas,2,7
4411,luminosa,2,8
4412,tantas,2,6
4413,old,2,3
4414,parpadea,2,8
4415,nativas,2,7
4416,aletea,2,6
4417,meditar,2,7
4418,frondas,2,7
4419,une,2,3
4420,ánforas,2,7
4421,hechizo,2,7
4422,aguarda,2,7
4423,secreto,2,7
4424,obtaining,2,9
4425,discreto,2,8
4426,bound,2,5
4427,rampante,2,8
4428,abrume,2,6
4429,retando,2,7
4430,hablar,2,6
4431,conozco,2,7
4432,iba,2,3
4433,entregar,2,8
4434,mayores,2,7
4435,entró,2,5
4436,sonreía,2,7
4437,secretos,2,8
4438,insulto,2,7
4439,elementos,2,9
4440,juicio,2,6
4441,inaugurarse,2,11
4442,tiranía,2,7
4443,ancestrales,2,11
4444,hallarán,2,8
4445,oprimía,2,7
4446,festín,2,6
4447,alusión,2,7
4448,cálamo,2,6
4449,millares,2,8
4450,email,2,5
4451,caso,2,4
4452,méritos,2,7
4453,frentey,2,7
4454,olvidados,2,9
4455,advierte,2,8
4456,amaremos,2,8
4457,olvidemos,2,9
4458,infernal,2,8
4459,cimas,2,5
4460,encontraste,2,11
4461,mentira,2,7
4462,daría,2,5
4463,dará,2,4
4464,cadencia,2,8
4465,pintor,2,6
4466,encontrarás,2,11
4467,presa,2,5
4468,estigma,2,7
4469,sultán,2,6
4470,venerable,2,9
4471,romántico,2,9
4472,roble,2,5
4473,halago,2,6
4474,florido,2,7
4475,inquina,2,7
4476,fuese,2,5
4477,estrecho,2,8
4478,inertey,2,7
4479,ninguno,2,7
4480,modelos,2,7
4481,ubérrima,2,8
4482,anheloy,2,7
4483,arroyuelo,2,9
4484,vientoslas,2,10
4485,abundante,2,9
4486,vale,2,4
4487,diminuto,2,8
4488,rajáhs,2,6
4489,exquisito,2,9
4490,opresores,2,9
4491,hernando,2,8
4492,adunan,2,6
4493,halaguen,2,8
4494,poniendo,2,8
4495,decirme,2,7
4496,mismoque,2,8
4497,trompa,2,6
4498,gusta,2,5
4499,casas,2,5
4500,bridas,2,6
4501,patio,2,5
4502,gente,2,5
4503,sellar,2,6
4504,created,2,7
4505,arboleda,2,8
4506,was,2,3
4507,murmurio,2,8
4508,there,2,5
4509,hundieron,2,9
4510,bolo,2,4
4511,resplandor,2,10
4512,office,2,6
4513,chispas,2,7
4514,only,2,4
4515,prisionero,2,10
4516,vulgar,2,6
4517,gutenbergliterary,2,17
4518,esteban,2,7
4519,tiernas,2,7
4520,contributions,2,13
4521,serpientes,2,10
4522,inmensas,2,8
4523,cosecha,2,7
4524,federal,2,7
4525,eficaz,2,6
4526,fugitivas,2,9
4527,adversa,2,7
4528,trocar,2,6
4529,roba,2,4
4530,people,2,6
4531,puño,2,4
4532,súbito,2,6
4533,liras,2,5
4534,máctan,2,6
4535,leyente,2,7
4536,abolengo,2,8
4537,volando,2,7
4538,preciosas,2,9
4539,ilusos,2,6
4540,llamas,2,6
4541,demuestra,2,9
4542,venturas,2,8
4543,small,2,5
4544,falange,2,7
4545,est,2,3
4546,furias,2,6
4547,gozosa,2,6
4548,pensador,2,8
4549,humildad,2,8
4550,filipinaque,2,11
4551,cantarán,2,8
4552,ánimo,2,5
4553,agonizante,2,10
4554,many,2,4
4555,dónde,2,5
4556,escarlata,2,9
4557,remota,2,6
4558,vénse,2,5
4559,salón,2,5
4560,forjó,2,5
4561,clavan,2,6
4562,admiración,2,10
4563,encierro,2,8
4564,letra,2,5
4565,contemplando,2,12
4566,lidiar,2,6
4567,átomos,2,6
4568,elevar,2,6
4569,seguirá,2,7
4570,nubarrón,2,8
4571,dúplice,2,7
4572,carnal,2,6
4573,cercano,2,7
4574,vives,2,5
4575,number,2,6
4576,sistro,2,6
4577,indomable,2,9
4578,austera,2,7
4579,dulcísima,2,9
4580,inolvidables,2,12
4581,abandono,2,8
4582,residencia,2,10
4583,favor,2,5
4584,suplicio,2,8
4585,verdugos,2,8
4586,desgranar,1,9
4587,perennes,1,8
4588,tardía,1,6
4589,desatacual,1,10
4590,copas,1,5
4591,sapiencia,1,9
4592,sal,1,3
4593,ímpetus,1,7
4594,querubesen,1,10
4595,broncíneos,1,10
4596,presas,1,6
4597,sordas,1,6
4598,madrigal,1,8
4599,otrosbrote,1,10
4600,cumbresel,1,9
4601,maresde,1,7
4602,armadurasque,1,12
4603,corazas,1,7
4604,entereza,1,8
4605,palmasal,1,8
4606,juzgar,1,6
4607,estoques,1,8
4608,cincelada,1,9
4609,altísimasdel,1,12
4610,filial,1,6
4611,fuerosde,1,8
4612,concienciaspara,1,15
4613,veloces,1,7
4614,linajeel,1,8
4615,vendrá,1,6
4616,apuntaba,1,8
4617,episodiosdel,1,12
4618,deslíesus,1,9
4619,carballo,1,8
4620,estanqueal,1,10
4621,algazara,1,8
4622,reidores,1,8
4623,recibísteis,1,11
4624,sucedió,1,7
4625,inextinguible,1,13
4626,encajes,1,7
4627,crótalos,1,8
4628,severos,1,7
4629,derrumbamientoal,1,16
4630,ardió,1,5
4631,bulliciosade,1,12
4632,cinceles,1,8
4633,abriese,1,7
4634,coloniales,1,10
4635,precursorasde,1,13
4636,conquistasde,1,12
4637,centella,1,8
4638,gigantesca,1,10
4639,quenas,1,6
4640,nacía,1,5
4641,incubaron,1,9
4642,irrumpedel,1,10
4643,verano,1,6
4644,salvadoraconsagración,1,21
4645,cánones,1,7
4646,solís,1,5
4647,circunstancias,1,14
4648,galeones,1,8
4649,instituciones,1,13
4650,guitarras,1,9
4651,mellaen,1,7
4652,anunciación,1,11
4653,frentesla,1,9
4654,gestó,1,5
4655,postuladosde,1,12
4656,saavedra,1,8
4657,cataratas,1,9
4658,luchó,1,5
4659,estrecha,1,8
4660,sobresalientesen,1,16
4661,carabelas,1,9
4662,preclaros,1,9
4663,celebradosde,1,12
4664,elogiode,1,8
4665,pacíficotus,1,11
4666,teresa,1,6
4667,dignadel,1,8
4668,aparecieron,1,11
4669,mármoly,1,7
4670,ritosla,1,7
4671,pompas,1,6
4672,proficuas,1,9
4673,taladre,1,7
4674,lidesfué,1,8
4675,compendiode,1,11
4676,bélicasde,1,9
4677,anidaron,1,8
4678,caracteresde,1,12
4679,indómitopor,1,11
4680,cerraste,1,8
4681,benemérita,1,10
4682,endulzaba,1,9
4683,miliciade,1,9
4684,mudos,1,5
4685,base,1,4
4686,tonada,1,6
4687,tierrucaen,1,10
4688,helenas,1,7
4689,trompetas,1,9
4690,buscaron,1,8
4691,perennede,1,9
4692,imperativa,1,10
4693,colegiode,1,9
4694,regiay,1,6
4695,inertela,1,8
4696,broqueles,1,9
4697,guerraluchan,1,12
4698,bautismo,1,8
4699,tuviste,1,7
4700,despotismode,1,12
4701,ciñe,1,4
4702,remeda,1,6
4703,hondonadasy,1,11
4704,cordilleras,1,11
4705,venideraposteridad,1,18
4706,levantófrente,1,13
4707,incrédulatambién,1,16
4708,potentedel,1,10
4709,cortés,1,6
4710,tendió,1,6
4711,barrancos,1,9
4712,balboadesafiaron,1,16
4713,infundió,1,8
4714,invariable,1,10
4715,milagrola,1,9
4716,impone,1,6
4717,microscopio,1,11
4718,compatriotasviolaron,1,20
4719,cigarraque,1,10
4720,audaciay,1,8
4721,midieronlas,1,11
4722,estatua,1,7
4723,cepa,1,4
4724,magro,1,5
4725,pechoa,1,6
4726,célulapor,1,9
4727,futura,1,6
4728,divinidad,1,9
4729,justificado,1,11
4730,ejércitoshan,1,12
4731,caramillo,1,9
4732,infinitosde,1,11
4733,afirmar,1,7
4734,rosalesplenos,1,13
4735,legítimo,1,8
4736,adormecedel,1,11
4737,pechoarraigada,1,14
4738,heridaarrebatar,1,15
4739,nuevasegovia,1,12
4740,vibración,1,9
4741,iniciaron,1,9
4742,vosotrossea,1,11
4743,creyentesque,1,12
4744,ingrávidos,1,10
4745,material,1,8
4746,múltiple,1,8
4747,levantado,1,9
4748,cepas,1,5
4749,estrépito,1,9
4750,perdura,1,7
4751,vibrándolas,1,11
4752,musicalesdonde,1,14
4753,dianas,1,6
4754,cortesanosy,1,11
4755,obispo,1,6
4756,victoriosas,1,11
4757,cadenadel,1,9
4758,tienela,1,7
4759,metropolitano,1,13
4760,imprimistesde,1,13
4761,hombreslegaron,1,14
4762,niágara,1,7
4763,santísimo,1,9
4764,tenaces,1,7
4765,cuadros,1,7
4766,elipse,1,6
4767,vieron,1,6
4768,dominicana,1,10
4769,tierrael,1,8
4770,retozar,1,7
4771,lagosy,1,6
4772,respetad,1,8
4773,discípulos,1,10
4774,tizonas,1,7
4775,cítaras,1,7
4776,siquierael,1,10
4777,hipócrates,1,10
4778,juristas,1,8
4779,ritosy,1,6
4780,ancianacuya,1,11
4781,laprovincia,1,11
4782,quintanaecos,1,12
4783,bisturí,1,7
4784,notables,1,8
4785,rugiente,1,8
4786,frufús,1,6
4787,oprime,1,6
4788,fantástica,1,10
4789,transcurrierony,1,15
4790,faldaen,1,7
4791,entreabren,1,10
4792,flancose,1,8
4793,estóicos,1,8
4794,cruzaremosdel,1,13
4795,judía,1,5
4796,estiliza,1,8
4797,blancoentrevisto,1,16
4798,incólume,1,8
4799,chalesresbalan,1,14
4800,circundan,1,9
4801,orientalesperfumes,1,18
4802,dosela,1,6
4803,sacray,1,6
4804,nocturnal,1,9
4805,libando,1,7
4806,valenciadanza,1,13
4807,vinieron,1,8
4808,tórtola,1,7
4809,intensoamor,1,11
4810,pesado,1,6
4811,yugoy,1,5
4812,emocionesporque,1,15
4813,cancioneshan,1,12
4814,protestar,1,9
4815,sucumbieronsin,1,14
4816,irradiación,1,11
4817,pedrería,1,8
4818,dejarnos,1,8
4819,rivalizancon,1,12
4820,ambientede,1,10
4821,circe,1,5
4822,bridonesante,1,12
4823,pusiera,1,7
4824,panterasque,1,11
4825,pegasos,1,7
4826,pífano,1,6
4827,siringa,1,7
4828,trágicos,1,8
4829,danzarina,1,9
4830,bárbaro,1,7
4831,esquilmoen,1,10
4832,bailarina,1,9
4833,rozando,1,7
4834,piernas,1,7
4835,nacimos,1,7
4836,deslizanentre,1,13
4837,sigilosas,1,9
4838,patas,1,5
4839,débilesy,1,8
4840,tiramos,1,7
4841,olímpico,1,8
4842,moteado,1,7
4843,suelosel,1,8
4844,arrastra,1,8
4845,veloscon,1,8
4846,baluarte,1,8
4847,legarnos,1,8
4848,presentidola,1,12
4849,potentes,1,8
4850,salmodía,1,8
4851,tenderán,1,8
4852,enciendan,1,9
4853,reverberantes,1,13
4854,calmacuando,1,11
4855,ayúdanos,1,8
4856,lograr,1,6
4857,secretade,1,9
4858,extenuan,1,8
4859,izaremos,1,8
4860,tocaremos,1,9
4861,armar,1,5
4862,lográramos,1,10
4863,galope,1,6
4864,sangrientos,1,11
4865,exquisitas,1,10
4866,profusasbellezas,1,16
4867,combatesjuramos,1,15
4868,alcanzarlo,1,10
4869,inconclusas,1,11
4870,libertará,1,9
4871,mariposasy,1,10
4872,saltarán,1,8
4873,poblará,1,7
4874,aletear,1,7
4875,difusasalegorías,1,16
4876,poetarindió,1,11
4877,tomó,1,4
4878,alusiones,1,9
4879,inermes,1,7
4880,complacidola,1,12
4881,sinécdoque,1,10
4882,emplea,1,6
4883,igualmente,1,10
4884,sinceroescribiste,1,17
4885,agotaron,1,8
4886,aljabascon,1,10
4887,plena,1,5
4888,niñoen,1,6
4889,armiño,1,6
4890,viéndonos,1,9
4891,impolutablancura,1,16
4892,voluta,1,6
4893,rutael,1,6
4894,pedimos,1,7
4895,prestes,1,7
4896,indómitos,1,9
4897,jónicospuso,1,11
4898,capiteles,1,9
4899,ambulemos,1,9
4900,remate,1,6
4901,sátiros,1,7
4902,soñolienta,1,10
4903,adónicos,1,8
4904,potrosque,1,9
4905,cantó,1,5
4906,quimerasbajo,1,12
4907,dadola,1,6
4908,panidas,1,7
4909,ocultatras,1,10
4910,recorre,1,7
4911,clarinespregona,1,15
4912,finacomo,1,8
4913,acompaña,1,8
4914,chinarrosse,1,11
4915,guijarrosy,1,10
4916,ruidoso,1,7
4917,despéñase,1,9
4918,tumbos,1,6
4919,culebreay,1,9
4920,esquinas,1,8
4921,peñasco,1,7
4922,sepultalos,1,10
4923,gorjea,1,6
4924,pródigo,1,7
4925,chubascoes,1,10
4926,blanqueaun,1,10
4927,torrencialmente,1,15
4928,esmeraldaslas,1,13
4929,basuras,1,7
4930,monturas,1,8
4931,fingen,1,6
4932,caserío,1,7
4933,techar,1,6
4934,traquetea,1,9
4935,yanki,1,5
4936,sacrosanta,1,10
4937,ojosténues,1,10
4938,wisky,1,5
4939,copiando,1,8
4940,ávido,1,5
4941,traducción,1,10
4942,spleen,1,6
4943,arrebujaen,1,10
4944,cañaverales,1,11
4945,sentimentalessu,1,15
4946,sensualesal,1,11
4947,pálidos,1,7
4948,dibujaen,1,8
4949,sollozaponiendo,1,15
4950,mienten,1,7
4951,gozabesando,1,11
4952,cristalesla,1,11
4953,enhebra,1,7
4954,relee,1,5
4955,horael,1,6
4956,quiebra,1,7
4957,derrumba,1,8
4958,cristalinay,1,11
4959,montañascuando,1,14
4960,volcánicas,1,10
4961,bordar,1,6
4962,pífanos,1,7
4963,argentinas,1,10
4964,heroísmos,1,9
4965,guerreay,1,8
4966,irisando,1,8
4967,gualdas,1,7
4968,vividoa,1,7
4969,festines,1,8
4970,mangonea,1,8
4971,pinturases,1,10
4972,zarpa,1,5
4973,desgarradapor,1,13
4974,garra,1,5
4975,gato,1,4
4976,tragedias,1,9
4977,chimeneay,1,9
4978,urbe,1,4
4979,medita,1,6
4980,fantasea,1,8
4981,acuáticas,1,9
4982,viajeras,1,8
4983,figurasvan,1,10
4984,líricas,1,7
4985,esplendidez,1,11
4986,piafantes,1,9
4987,corazonespara,1,13
4988,palpitantes,1,11
4989,exploras,1,8
4990,detén,1,5
4991,gustan,1,6
4992,nervioso,1,8
4993,inclinaciones,1,13
4994,afinesen,1,8
4995,panteras,1,8
4996,inquietarme,1,11
4997,hablarme,1,8
4998,ampos,1,5
4999,polis,1,5
5000,rasga,1,5
5001,difuminay,1,9
5002,opacidad,1,8
5003,aburrido,1,8
5004,secuelade,1,9
5005,tambalea,1,8
5006,pegado,1,6
5007,poste,1,5
5008,escuela,1,7
5009,llamado,1,7
5010,camaranchón,1,11
5011,recluídoen,1,10
5012,pastoral,1,8
5013,tangible,1,8
5014,cabecea,1,7
5015,besotea,1,7
5016,sedascon,1,8
5017,lánguidas,1,9
5018,bares,1,5
5019,felino,1,6
5020,espumajea,1,9
5021,caco,1,4
5022,cocinas,1,7
5023,husmea,1,6
5024,palpitase,1,9
5025,bellezacual,1,11
5026,ruiseñor,1,8
5027,ultrajada,1,9
5028,flotará,1,7
5029,cúmulo,1,6
5030,hacínense,1,9
5031,ilustra,1,7
5032,casino,1,6
5033,hidalgos,1,8
5034,dario,1,5
5035,próceres,1,8
5036,hombrosllenos,1,13
5037,vinculasla,1,10
5038,esforzados,1,10
5039,piedradel,1,9
5040,apilado,1,7
5041,escombrosque,1,12
5042,pretéritassobreviviste,1,22
5043,lumínico,1,8
5044,colonial,1,8
5045,sobrevive,1,9
5046,hiedraveo,1,9
5047,ebúrnea,1,7
5048,variedad,1,8
5049,veneramosen,1,11
5050,funde,1,5
5051,amoresla,1,8
5052,vetusta,1,7
5053,santoy,1,6
5054,arrancade,1,9
5055,nuncio,1,6
5056,crepúsculosy,1,12
5057,excítelos,1,9
5058,avanzala,1,8
5059,fraguasbrotaron,1,15
5060,bienvenidos,1,11
5061,emancipa,1,8
5062,inculta,1,7
5063,escarbemosla,1,12
5064,sumade,1,6
5065,extrae,1,6
5066,fundar,1,6
5067,aguardiente,1,11
5068,moluscos,1,8
5069,peces,1,5
5070,caimanes,1,8
5071,desiguales,1,10
5072,impetuosas,1,10
5073,nervio,1,6
5074,borlas,1,6
5075,arrastraron,1,11
5076,consuma,1,7
5077,desconfianzas,1,13
5078,espumantes,1,10
5079,engarzan,1,8
5080,mútuas,1,6
5081,agosta,1,6
5082,vibrantesmonótonos,1,18
5083,sumandos,1,8
5084,destello,1,8
5085,contraídos,1,10
5086,épocas,1,6
5087,anunciada,1,9
5088,osculares,1,9
5089,enfloró,1,7
5090,tromba,1,6
5091,abandonarlo,1,11
5092,aniquilar,1,9
5093,fulgeen,1,7
5094,charca,1,6
5095,orillade,1,8
5096,sacrosantade,1,12
5097,góngora,1,7
5098,argensola,1,9
5099,hurtado,1,7
5100,trasponer,1,9
5101,menester,1,8
5102,madrigaleslas,1,13
5103,cúspides,1,8
5104,flotaba,1,7
5105,prístinas,1,9
5106,insano,1,6
5107,racha,1,5
5108,encontrados,1,11
5109,glebas,1,6
5110,familiares,1,10
5111,romancescas,1,11
5112,vorágines,1,9
5113,truenos,1,7
5114,multitudesvieron,1,16
5115,tímpanos,1,8
5116,altivasdonde,1,12
5117,custodiade,1,10
5118,inaugurala,1,10
5119,autóctona,1,9
5120,cielosel,1,8
5121,alianzaentre,1,12
5122,perpetua,1,8
5123,alturami,1,8
5124,juramos,1,7
5125,vestigiosdespués,1,16
5126,proscribir,1,10
5127,prestigioscayeron,1,17
5128,castade,1,7
5129,sufragiodel,1,11
5130,osados,1,6
5131,condensadas,1,11
5132,furiasde,1,8
5133,fulguras,1,8
5134,tremendas,1,9
5135,desataron,1,9
5136,heredera,1,8
5137,encierraen,1,10
5138,clavicordiodonde,1,16
5139,centuriasque,1,12
5140,filomela,1,8
5141,concienciasino,1,14
5142,lavarse,1,7
5143,mancillay,1,9
5144,alada,1,5
5145,mensajera,1,9
5146,supremosy,1,9
5147,francos,1,7
5148,vasta,1,5
5149,premia,1,6
5150,mañanas,1,7
5151,mohoso,1,6
5152,quietismo,1,9
5153,torturante,1,10
5154,alzaba,1,6
5155,fusil,1,5
5156,agonizantese,1,12
5157,casco,1,5
5158,engaño,1,6
5159,huracanado,1,10
5160,violín,1,6
5161,abiertoal,1,9
5162,artistaque,1,10
5163,pincel,1,6
5164,sucumbió,1,8
5165,exhaustas,1,9
5166,quedóse,1,7
5167,esplende,1,8
5168,libertario,1,10
5169,potrosy,1,7
5170,ermitañoqueda,1,13
5171,troten,1,6
5172,furiosos,1,8
5173,indómito,1,8
5174,quemó,1,5
5175,aventureroentre,1,15
5176,invernalesla,1,12
5177,invernalessobre,1,15
5178,disipay,1,7
5179,lux,1,3
5180,abrirá,1,6
5181,ellosun,1,7
5182,mazmorras,1,9
5183,dejaba,1,6
5184,paleta,1,6
5185,hundía,1,6
5186,rasgarán,1,8
5187,sombríade,1,9
5188,atraíacon,1,9
5189,bajará,1,6
5190,azulosascubiertas,1,17
5191,fiat,1,4
5192,tranquilas,1,10
5193,límpidas,1,8
5194,mesías,1,6
5195,tonalidades,1,11
